Source_Party_ID,Source_System,Address_Type,Address_Line_1,Address_Line_2,Address_Line_3,Country,City,Postal_Code,Create_Date,Update_date,Source_Address_ID,Reject_Reason
1234154540,PILSDL,7,"""",,,DDDDDDD,Likhoy,,1/1/2022,2/21/2020,2,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be only special characters. Country must be a valid ISO 2 country code. Postal_Code cannot be empty."
9806238527,PILSDL,6,,,,BC,Lewograran,,2/16/2021,4/28/2020,2,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be empty. Postal_Code cannot be empty."
4006563677,PILSDL,8,,,,OI,,,6/11/2021,8/16/2021,5,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be empty. City cannot be empty. Postal_Code cannot be empty."
1608072505,PILSDL,6,הָיְתָהtestالصفحات التّحول,,,NL,Tietê,18530-000,11/17/2021,12/19/2021,2,"Address_Type must be among 1,2,3,4. Postal_Code must be in format 1234LL for NL."
5699170050,PILSDL,7,Œ„´‰ˇÁ¨ˆØ∏”’,,1 Memorial Trail,BC,Curvelo,,4/1/2021,8/3/2020,6,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be only special characters. Postal_Code cannot be empty."
3166439580,PILSDL,2,0.00,,,MAKICHU,Hausjärvi,,12/31/2020,9/12/2020,5,Country must be a valid ISO 2 country code. Postal_Code cannot be empty.
3267064467,PILSDL,,œ∑´®†¥¨ˆøπ“‘,"SSS,SSV,IKL,VZW,IVZW,CCA,IKR,BV,1111111111111,22222222222222,.,`````~~~~~~~,_______",,MAKICHU,Maumbawa,,12/13/2021,8/24/2021,8,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be only special characters. Address_Line_2 cannot have more than 30 characters. Country must be a valid ISO 2 country code. Postal_Code cannot be empty."
4945401664,PILSDL,8, ,,,BC,Pabuaran,,11/15/2021,3/17/2020,6,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be only special characters. Postal_Code cannot be empty."
1121578135,PILSDL,7,,,,DD,Linköping,,12/25/2020,8/17/2020,8,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be empty. Postal_Code cannot be empty."
1954587341,PILSDL,8,ヽ༼ຈل͜ຈ༽ﾉ ヽ༼ຈل͜ຈ༽ﾉ ,,,KC,Ipoh,30648,12/8/2021,12/25/2021,5,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be only special characters."
4548409681,PILSDL,3,,",'';';';';',---,0__+1",,MC,Easington,,2/16/2021,10/8/2020,5,Address_Line_1 cannot be empty. Postal_Code cannot be empty.
7639184823,PILSDL,1,-1/2,,,IN,Bukonyo,,3/27/2021,10/3/2019,2,Postal_Code cannot be empty.
71192554,PILSDL,8,<svg><script>0<1>alert('XSS')</script>,,,KC,Vitrolles,,3/30/2022,8/5/2022,6,"Address_Type must be among 1,2,3,4. Postal_Code cannot be empty."
1877501999,PILSDL,,Œ„´‰ˇÁ¨ˆØ∏”’,,,,Wahai,,9/17/2021,11/2/2020,2,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be only special characters. Country must be a valid ISO 2 country code. Postal_Code cannot be empty."
4046610904,PILSDL,4,✋🏿 💪🏿 👐🏿 🙌🏿 👏🏿 🙏🏿,,,BC,Shapa,,7/27/2021,11/9/2021,6,Address_Line_1 cannot be only special characters. Postal_Code cannot be empty.
7097701894,PILSDL,1,❤️ 💔 💌 💕 💞 💓 💗 💖 💘 💝 💟 💜 💛 💚 💙,,,DDDDDDD,Longtan,,11/11/2021,10/17/2019,6,Address_Line_1 cannot be only special characters. Country must be a valid ISO 2 country code. Postal_Code cannot be empty.
559250026,PILSDL,8,,,,AU,Sincelejo,700017,1/23/2022,10/15/2021,8,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be empty."
8092595925,PILSDL,3,,,,MAKICHU,,87-207,2/22/2021,4/21/2021,8,Address_Line_1 cannot be empty. Country must be a valid ISO 2 country code. City cannot be empty.
1083794591,PILSDL,8,,,2 Dexter Street,DD,Zouma,,7/6/2021,2/20/2020,2,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be empty. Postal_Code cannot be empty."
8938589217,PILSDL,3,,,,UI,Olyka,,8/30/2021,11/13/2019,2,Address_Line_1 cannot be empty. Postal_Code cannot be empty.
314835669,PILSDL,8,,,,BE,Nakambala,,4/15/2022,6/4/2022,5,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be empty. Postal_Code cannot be empty."
9729202179,PILSDL,,-1.00,,488 Jana Junction,UI,Semalang,,10/18/2021,6/20/2020,6,"Address_Type must be among 1,2,3,4. Postal_Code cannot be empty."
6517134852,PILSDL,5,,,9675 Muir Parkway,KC,Ţūlkarm,,11/13/2021,1/22/2020,8,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be empty. Postal_Code cannot be empty."
2380057412,PILSDL,7,部落格,,,AU,Kifrī,,1/31/2021,1/11/2021,5,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be only special characters. Postal_Code cannot be empty."
9220807262,PILSDL,1,Ω≈ç√∫˜µ≤≥÷,,,DDDDDDD,Foros do Trapo,2985-129,3/17/2021,8/7/2021,44444444,Address_Line_1 cannot be only special characters. Country must be a valid ISO 2 country code.
2574062691,PILSDL,4,,,06385 Johnson Terrace,BC,Shahrīār,,11/15/2021,11/1/2020,8,Address_Line_1 cannot be empty. Postal_Code cannot be empty.
2821961557,PILSDL,3,,,,DD,Sukamaju,,1/23/2021,5/23/2021,2,Address_Line_1 cannot be empty. Postal_Code cannot be empty.
4312291375,PILSDL,2,,,,BC,Balpyk Bī,,11/28/2020,4/3/2022,2,Address_Line_1 cannot be empty. Postal_Code cannot be empty.
7045085969,PILSDL,2,"""''''""'""",,50 Stuart Plaza,UI,Tianhu,,5/13/2021,5/19/2020,8,Address_Line_1 cannot be only special characters. Postal_Code cannot be empty.
6049120439,PILSDL,4,,",'';';';';',---,0__+1",,BE,Kakamas,8874,10/8/2021,9/26/2020,6,Address_Line_1 cannot be empty.
5172053252,PILSDL,,・(￣∀￣)・:*:,",'';';';';',---,0__+1",,,Sungaigerong,,2/8/2021,6/15/2022,5,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be only special characters. Country must be a valid ISO 2 country code. Postal_Code cannot be empty."
8998127209,PILSDL,2,0/0,,,,,,3/24/2021,7/5/2022,1,Country must be a valid ISO 2 country code. City cannot be empty. Postal_Code cannot be empty.
3611727696,PILSDL,,,,,IE,,14040 CEDEX 4,11/21/2021,4/29/2021,2,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be empty. City cannot be empty."
4970354546,PILSDL,5,åß∂ƒ©˙∆˚¬…æ,,,DD,Bukid,7119,2/7/2021,12/16/2021,2,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be only special characters."
1577473120,PILSDL,,,,,,,,1/18/2021,4/13/2022,6,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be empty. Country must be a valid ISO 2 country code. City cannot be empty. Postal_Code cannot be empty."
7720217633,PILSDL,,👾 🙇 💁 🙅 🙆 🙋 🙎 🙍 ,,,NL,Lwengo,,3/20/2021,4/4/2020,6,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be only special characters. Postal_Code cannot be empty."
1087245092,PILSDL,5,,"SSS,SSV,IKL,VZW,IVZW,CCA,IKR,BV,1111111111111,22222222222222,.,`````~~~~~~~,_______",,MC,,,2/8/2022,1/1/2021,6,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be empty. Address_Line_2 cannot have more than 30 characters. City cannot be empty. Postal_Code cannot be empty."
1995952943,PILSDL,,<svg><script>0<1>alert('XSS')</script>,,,BC,Tân Châu,,1/1/2021,5/2/2020,2,"Address_Type must be among 1,2,3,4. Postal_Code cannot be empty."
1801994917,PILSDL,1,<script>alert('hi')</script>,,,IN,Soisy-sous-Montmorency,,3/16/2022,12/12/2019,1,Postal_Code cannot be empty.
8980274907,PILSDL,1,1E02,,,BC,Mucurapo,,12/1/2021,2/16/2020,1,Postal_Code cannot be empty.
2032490088,PILSDL,8,₀₁₂,,,UI,San José de Comayagua,,1/12/2021,4/13/2022,6,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be only special characters. Postal_Code cannot be empty."
2322464995,PILSDL,,,"SSS,SSV,IKL,VZW,IVZW,CCA,IKR,BV,1111111111111,22222222222222,.,`````~~~~~~~,_______",,BC,Pokachi,403115,3/21/2021,11/18/2021,1,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be empty. Address_Line_2 cannot have more than 30 characters."
8542228878,PILSDL,4,,,,,,5152,1/20/2022,12/5/2019,44444444,Address_Line_1 cannot be empty. Country must be a valid ISO 2 country code. City cannot be empty.
9397994234,PILSDL,2,test⁠test‫,,,KC,Besançon,,10/2/2021,9/4/2020,6,Postal_Code cannot be empty.
2817473314,PILSDL,8,,,,DD,,,12/5/2020,8/18/2020,2,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be empty. City cannot be empty. Postal_Code cannot be empty."
1509194952,PILSDL,4,❤️ 💔 💌 💕 💞 💓 💗 💖 💘 💝 💟 💜 💛 💚 💙,,524 Jenna Point,DD,Rikitea,,4/4/2022,7/21/2022,1,Address_Line_1 cannot be only special characters. Postal_Code cannot be empty.
5843193508,PILSDL,6,​,,,BE,Pudong,,3/27/2022,7/19/2020,2,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be only special characters. Postal_Code cannot be empty."
4034361073,PILSDL,2,¸˛Ç◊ı˜Â¯˘¿,,872 Northwestern Place,DD,,,6/5/2021,4/19/2021,44444444,Address_Line_1 cannot be only special characters. City cannot be empty. Postal_Code cannot be empty.
7524733727,PILSDL,7,﻿,,,KC,Machala,,12/6/2021,10/31/2020,1,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be only special characters. Postal_Code cannot be empty."
5178539339,PILSDL,3,,,,DD,Kedungasem,,12/29/2020,12/12/2021,44444444,Address_Line_1 cannot be empty. Postal_Code cannot be empty.
4494360690,PILSDL,2,和製漢語,,,UI,Chefchaouene,,6/12/2021,11/9/2020,44444444,Address_Line_1 cannot be only special characters. Postal_Code cannot be empty.
2247931122,PILSDL,1,,,,IN,Changtang,,4/22/2021,7/31/2020,8,Address_Line_1 cannot be empty. Postal_Code cannot be empty.
5741950349,PILSDL,4,,,,BC,,,2/18/2022,9/28/2021,2,Address_Line_1 cannot be empty. City cannot be empty. Postal_Code cannot be empty.
3816081213,PILSDL,6,,,07 Algoma Point,IN,João Câmara,59550-000,10/17/2021,4/24/2021,8,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be empty."
3633174065,PILSDL,3,,,77 Pleasure Road,KC,Sandnes,4396,4/19/2021,11/28/2020,6,Address_Line_1 cannot be empty.
816947104,PILSDL,,,,0 New Castle Plaza,,Masparrito,,10/25/2021,7/17/2021,6,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be empty. Country must be a valid ISO 2 country code. Postal_Code cannot be empty."
1217339410,PILSDL,1,,,8 Oakridge Terrace,UI,Urukh,,12/30/2021,10/30/2021,44444444,Address_Line_1 cannot be empty. Postal_Code cannot be empty.
6588572690,PILSDL,3,,,,US,Phayao,,12/2/2021,3/15/2020,1,Address_Line_1 cannot be empty. Postal_Code cannot be empty.
3807059543,PILSDL,8,,,,US,Mîndreşti,MD-5840,9/14/2021,7/14/2022,1,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be empty."
7251958496,PILSDL,6,˙ɐnbᴉlɐ ɐuƃɐɯ ǝɹolop ʇǝ ǝɹoqɐl ʇn ʇunpᴉpᴉɔuᴉ ɹodɯǝʇ poɯsnᴉǝ op pǝs 'ʇᴉlǝ ƃuᴉɔsᴉdᴉpɐ ɹnʇǝʇɔǝsuoɔ 'ʇǝɯɐ ʇᴉs ɹolop ɯnsdᴉ ɯǝɹo˥,,,,Visby,621 46,6/20/2021,2/12/2021,44444444,"Address_Type must be among 1,2,3,4. Country must be a valid ISO 2 country code."
4089311986,PILSDL,7,,,,AU,Guayabal,732068,3/21/2022,2/1/2021,1,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be empty."
3782773949,PILSDL,8,̡͓̞ͅI̗̘̦͝n͇͇͙v̮̫ok̲̫̙͈i̖͙̭̹̠̞n̡̻̮̣̺g̲͈͙̭͙̬͎ ̰t͔̦h̞̲e̢̤ ͍̬̲͖f̴̘͕̣è͖ẹ̥̩l͖͔͚i͓͚̦͠n͖͍̗͓̳̮g͍ ̨o͚̪͡f̘̣̬ ̖̘͖̟͙̮c҉͔̫͖͓͇͖ͅh̵̤̣͚͔á̗̼͕ͅo̼̣̥s̱͈̺̖̦̻͢.̛̖̞̠̫̰,,514 Milwaukee Avenue,IN,Huangzhai,,12/11/2021,8/15/2020,6,"Address_Type must be among 1,2,3,4. Postal_Code cannot be empty."
1954116439,PILSDL,3,,,,DDDDDDD,Tapado,4640-580,3/4/2022,5/3/2022,6,Address_Line_1 cannot be empty. Country must be a valid ISO 2 country code.
253605008,PILSDL,3,,,,MAKICHU,,32-084,7/18/2021,12/8/2021,5,Address_Line_1 cannot be empty. Country must be a valid ISO 2 country code. City cannot be empty.
4699360829,PILSDL,6,␣,,,,,,10/25/2021,10/26/2021,8,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be only special characters. Country must be a valid ISO 2 country code. City cannot be empty. Postal_Code cannot be empty."
4157091485,PILSDL,8,"בְּרֵאשִׁית, בָּרָא אֱלֹהִים, אֵת הַשָּׁמַיִם, וְאֵת הָאָרֶץ",,,US,Hushan,,8/31/2021,7/29/2020,5,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be only special characters. Postal_Code cannot be empty."
9978436381,PILSDL,2,,,,OI,Jilma,,2/14/2022,2/15/2020,1,Address_Line_1 cannot be empty. Postal_Code cannot be empty.
9483737064,PILSDL,1,,,4779 Grim Pass,BE,,,2/28/2021,4/13/2020,1,Address_Line_1 cannot be empty. City cannot be empty. Postal_Code cannot be empty.
2178039959,PILSDL,,הָיְתָהtestالصفحات التّحول,,,,Stanisław Dolny,34-143,2/5/2021,10/5/2020,2,"Address_Type must be among 1,2,3,4. Country must be a valid ISO 2 country code."
9607443351,PILSDL,3,1/0,,,UI,Shanghu,,3/1/2022,12/10/2021,6,Postal_Code cannot be empty.
368681587,PILSDL,2,﻿,,,IN,Stroitel’,392526,2/1/2022,2/26/2021,5,Address_Line_1 cannot be only special characters.
8307976837,PILSDL,5,",。・:*:・゜’( ☻ ω ☻ )。・:*:・゜’",,,DDDDDDD,,38944 CEDEX,8/5/2021,1/25/2020,2,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be only special characters. Country must be a valid ISO 2 country code. City cannot be empty."
5619707252,PILSDL,,,",'';';';';',---,0__+1",,IN,Argostólion,,6/5/2021,8/7/2022,6,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be empty. Postal_Code cannot be empty."
4349265256,PILSDL,3,,,,MC,,,9/5/2021,8/15/2022,5,Address_Line_1 cannot be empty. City cannot be empty. Postal_Code cannot be empty.
7119385254,PILSDL,4,,,,OI,,,11/30/2021,4/24/2021,8,Address_Line_1 cannot be empty. City cannot be empty. Postal_Code cannot be empty.
4662390193,PILSDL,6,,,,OI,Galižana,52216,12/8/2020,9/2/2021,6,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be empty."
6673778901,PILSDL,5,,,,MAKICHU,,34308,8/4/2021,8/4/2022,8,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be empty. Country must be a valid ISO 2 country code. City cannot be empty."
7388454849,PILSDL,1,,",'';';';';',---,0__+1",30 Di Loreto Lane,,Svojat,,6/26/2021,9/15/2022,1,Address_Line_1 cannot be empty. Country must be a valid ISO 2 country code. Postal_Code cannot be empty.
7550762054,PILSDL,8,åß∂ƒ©˙∆˚¬…æ,,,IE,Vilar do Monte,,11/11/2021,5/30/2020,8,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be only special characters. Postal_Code cannot be empty."
5767960491,PILSDL,1,,,2366 Pierstorff Junction,1234,Cẩm Phả,,9/30/2021,11/28/2021,2,Address_Line_1 cannot be empty. Country must be a valid ISO 2 country code. Postal_Code cannot be empty.
1091054202,PILSDL,8,和製漢語,,,KC,Adela,3332,11/26/2020,9/3/2022,8,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be only special characters."
7141935209,PILSDL,,1'; DROP TABLE users--,"SSS,SSV,IKL,VZW,IVZW,CCA,IKR,BV,1111111111111,22222222222222,.,`````~~~~~~~,_______",,UI,,,5/22/2021,3/9/2021,44444444,"Address_Type must be among 1,2,3,4. Address_Line_2 cannot have more than 30 characters. City cannot be empty. Postal_Code cannot be empty."
251541588,PILSDL,4,,,,AU,Vantaa,,6/17/2021,9/4/2022,2,Address_Line_1 cannot be empty. Postal_Code cannot be empty.
5795258751,PILSDL,,,,056 Vera Avenue,MC,Carreira,2425-254,3/12/2021,1/13/2021,6,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be empty."
3854942616,PILSDL,7,👩🏽,,,,Artsvaberd,,1/15/2022,7/14/2022,8,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be only special characters. Country must be a valid ISO 2 country code. Postal_Code cannot be empty."
9642610152,PILSDL,,,,,IE,,,1/22/2022,12/25/2021,1,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be empty. City cannot be empty. Postal_Code cannot be empty."
2960815555,PILSDL,1,¸˛Ç◊ı˜Â¯˘¿,",'';';';';',---,0__+1",,OI,Abū Qalqal,,4/25/2022,8/20/2020,6,Address_Line_1 cannot be only special characters. Postal_Code cannot be empty.
1604786157,PILSDL,4,,,,BE,Haibeitou,,9/4/2021,2/11/2021,8,Address_Line_1 cannot be empty. Postal_Code cannot be empty.
8216331931,PILSDL,5,,,,MC,Kawanoechō,799-0412,9/11/2021,12/23/2020,2,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be empty."
5350353864,PILSDL,8,,,,,,,4/12/2021,8/10/2022,5,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be empty. Country must be a valid ISO 2 country code. City cannot be empty. Postal_Code cannot be empty."
823901882,PILSDL,7,⁦test⁧,,,1234,,2670-755,4/21/2021,6/25/2020,8,"Address_Type must be among 1,2,3,4. Country must be a valid ISO 2 country code. City cannot be empty."
8393206574,PILSDL,8,Ω≈ç√∫˜µ≤≥÷,,3520 Village Plaza,OI,,,2/23/2022,10/3/2020,6,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be only special characters. City cannot be empty. Postal_Code cannot be empty."
9523342336,PILSDL,4,❤️ 💔 💌 💕 💞 💓 💗 💖 💘 💝 💟 💜 💛 💚 💙,,,US,East Migpulao,9712,11/22/2020,5/16/2021,2,Address_Line_1 cannot be only special characters.
2459205947,PILSDL,4,울란바토르,,,,,L-3318,5/2/2021,8/1/2020,2,Address_Line_1 cannot be only special characters. Country must be a valid ISO 2 country code. City cannot be empty.
9247605409,PILSDL,3,,,,NL,Anren Chengguanzhen,,6/15/2021,9/24/2022,8,Address_Line_1 cannot be empty. Postal_Code cannot be empty.
2871413568,PILSDL,1,<svg><script>0<1>alert('XSS')</script>,,,,,,4/25/2021,11/9/2021,8,Country must be a valid ISO 2 country code. City cannot be empty. Postal_Code cannot be empty.
4393343007,PILSDL,7,,,8395 Messerschmidt Junction,DDDDDDD,Thạnh Phú,,3/25/2021,1/18/2021,1,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be empty. Country must be a valid ISO 2 country code. Postal_Code cannot be empty."
928030338,PILSDL,7,,,,MC,Jūrīsh,,1/11/2022,10/21/2019,1,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be empty. Postal_Code cannot be empty."
5174315049,PILSDL,3,１２３,,,IE,Kupavna,,1/29/2022,4/2/2020,1,Address_Line_1 cannot be only special characters. Postal_Code cannot be empty.
4833557883,PILSDL,4,,,,DDDDDDD,Unden,,4/16/2022,12/2/2019,8,Address_Line_1 cannot be empty. Country must be a valid ISO 2 country code. Postal_Code cannot be empty.
5384900864,PILSDL,4,"ثم نفس سقطت وبالتحديد،, جزيرتي باستخدام أن دنو. إذ هنا؟ الستار وتنصيب كان. أهّل ايطاليا، بريطانيا-فرنسا قد أخذ. سليمان، إتفاقية بين ما, يذكر الحدود أي بعد, معاملة بولندا، الإطلاق عل إيو.",,,,,,3/6/2022,9/28/2021,5,Address_Line_1 cannot be only special characters. Country must be a valid ISO 2 country code. City cannot be empty. Postal_Code cannot be empty.
1888009134,PILSDL,2,,,,,,95011 CEDEX,4/19/2022,3/21/2020,2,Address_Line_1 cannot be empty. Country must be a valid ISO 2 country code. City cannot be empty.
8766654343,PILSDL,4,<svg><script>0<1>alert('XSS')</script>,"SSS,SSV,IKL,VZW,IVZW,CCA,IKR,BV,1111111111111,22222222222222,.,`````~~~~~~~,_______",,BE,,,4/14/2021,9/24/2022,5,Address_Line_2 cannot have more than 30 characters. City cannot be empty. Postal_Code cannot be empty.
3796839421,PILSDL,2,,,0 Upham Trail,1234,Santa Cruz do Rio Pardo,,12/24/2020,8/17/2022,8,Address_Line_1 cannot be empty. Country must be a valid ISO 2 country code. Postal_Code cannot be empty.
1991566083,PILSDL,4,0️⃣ 1️⃣ 2️⃣ 3️⃣ 4️⃣ 5️⃣ 6️⃣ 7️⃣ 8️⃣ 9️⃣ 🔟,,,OI,,411 86,5/17/2021,7/16/2021,8,City cannot be empty.
8677274170,PILSDL,3,・(￣∀￣)・:*:,,,,Solânea,58225-000,2/13/2022,7/29/2021,1,Address_Line_1 cannot be only special characters. Country must be a valid ISO 2 country code.
3167959125,PILSDL,4,() { 0; }; touch /tmp/blns.shellshock1.fail;,,004 Del Mar Place,KC,,,11/14/2021,8/15/2021,8,City cannot be empty. Postal_Code cannot be empty.
213199636,PILSDL,8,,,,AU,Kelowna,,4/20/2021,5/12/2020,2,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be empty. Postal_Code cannot be empty."
2056722081,PILSDL,7,,,,,Pánormos,,2/2/2022,12/2/2019,2,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be empty. Country must be a valid ISO 2 country code. Postal_Code cannot be empty."
3501337983,PILSDL,4,,,006 Butternut Way,AU,Middleton,,2/8/2021,9/27/2022,44444444,Address_Line_1 cannot be empty. Postal_Code cannot be empty.
6555868350,PILSDL,,åß∂ƒ©˙∆˚¬…æ,,,BE,,3180,11/29/2020,7/15/2021,2,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be only special characters. City cannot be empty."
6609068992,PILSDL,2,,,,MAKICHU,,,11/11/2021,1/28/2022,8,Address_Line_1 cannot be empty. Country must be a valid ISO 2 country code. City cannot be empty. Postal_Code cannot be empty.
9915180227,PILSDL,3,🐵 🙈 🙉 🙊,,,NL,Mataya,9615,8/17/2021,10/26/2019,44444444,Address_Line_1 cannot be only special characters. Postal_Code must be in format 1234LL for NL.
7000447741,PILSDL,1,(｡◕ ∀ ◕｡),,69387 Kenwood Lane,DD,Balpyk Bī,,12/4/2021,4/27/2020,6,Address_Line_1 cannot be only special characters. Postal_Code cannot be empty.
7073572758,PILSDL,4,,,0 Thierer Alley,,Telč,,6/20/2021,1/24/2020,6,Address_Line_1 cannot be empty. Country must be a valid ISO 2 country code. Postal_Code cannot be empty.
2096969343,PILSDL,3,-$1.00,,73358 Northridge Avenue,MAKICHU,Sriwing,,4/21/2022,3/10/2022,6,Country must be a valid ISO 2 country code. Postal_Code cannot be empty.
6976775610,PILSDL,6,,"SSS,SSV,IKL,VZW,IVZW,CCA,IKR,BV,1111111111111,22222222222222,.,`````~~~~~~~,_______",1492 Armistice Trail,UI,Yixingfu,,8/11/2021,9/16/2021,5,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be empty. Address_Line_2 cannot have more than 30 characters. Postal_Code cannot be empty."
2225237647,PILSDL,7,,,49063 Warrior Circle,1234,Paoay,,12/8/2020,4/8/2021,44444444,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be empty. Country must be a valid ISO 2 country code. Postal_Code cannot be empty."
829007054,PILSDL,1,,,,BC,Barberton,1309,11/13/2021,7/25/2020,1,Address_Line_1 cannot be empty.
4425269512,PILSDL,2,'',,,,Shanlian,,10/1/2021,12/14/2019,8,Address_Line_1 cannot be only special characters. Country must be a valid ISO 2 country code. Postal_Code cannot be empty.
4058812911,PILSDL,,1E+02,,,,Psygansu,,12/15/2020,8/27/2021,5,"Address_Type must be among 1,2,3,4. Country must be a valid ISO 2 country code. Postal_Code cannot be empty."
4217953201,PILSDL,8,,,,NL,Sahagún,,10/30/2020,12/9/2021,2,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be empty. Postal_Code cannot be empty."
2599652189,PILSDL,6,,,63352 Schlimgen Pass,AU,Galátsi,,11/4/2021,6/25/2021,2,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be empty. Postal_Code cannot be empty."
2732712021,PILSDL,2,<img src=x onerror=alert('hi') />,,291 Beilfuss Street,,Knyszyn,,1/6/2021,7/20/2022,44444444,Country must be a valid ISO 2 country code. Postal_Code cannot be empty.
8198957784,PILSDL,1,,,,DDDDDDD,Stockholm,,11/11/2020,6/18/2022,6,Address_Line_1 cannot be empty. Country must be a valid ISO 2 country code. Postal_Code cannot be empty.
9526738153,PILSDL,5,() { _; } >_[$($())] { touch /tmp/blns.shellshock2.fail; },,1485 Kingsford Lane,AU,Bayt Ta‘mar,,1/7/2022,4/18/2021,2,"Address_Type must be among 1,2,3,4. Postal_Code cannot be empty."
7634945003,PILSDL,6,åß∂ƒ©˙∆˚¬…æ,,9035 Algoma Junction,DD,Srostki,,8/31/2021,12/20/2019,5,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be only special characters. Postal_Code cannot be empty."
8221223109,PILSDL,,,,,AU,,,1/23/2021,11/27/2019,1,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be empty. City cannot be empty. Postal_Code cannot be empty."
5858363517,PILSDL,8,,,,DDDDDDD,Bojongloa,,2/19/2021,4/26/2020,1,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be empty. Country must be a valid ISO 2 country code. Postal_Code cannot be empty."
2559753542,PILSDL,,,,06 Northfield Place,MC,San Julian,6814,10/19/2021,8/7/2022,44444444,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be empty."
3109073365,PILSDL,5,⁰⁴⁵₀₁₂,,68044 Crownhardt Parkway,US,Mānānwāla,,2/15/2021,4/25/2022,6,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be only special characters. Postal_Code cannot be empty."
7261447877,PILSDL,8,,,,MC,,,11/6/2020,11/11/2021,2,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be empty. City cannot be empty. Postal_Code cannot be empty."
652152647,PILSDL,2,˙ɐnbᴉlɐ ɐuƃɐɯ ǝɹolop ʇǝ ǝɹoqɐl ʇn ʇunpᴉpᴉɔuᴉ ɹodɯǝʇ poɯsnᴉǝ op pǝs 'ʇᴉlǝ ƃuᴉɔsᴉdᴉpɐ ɹnʇǝʇɔǝsuoɔ 'ʇǝɯɐ ʇᴉs ɹolop ɯnsdᴉ ɯǝɹo˥,",'';';';';',---,0__+1",,UI,,,9/25/2021,10/15/2019,6,City cannot be empty. Postal_Code cannot be empty.
9874907655,PILSDL,4,,,1176 Valley Edge Lane,DDDDDDD,,141662,6/26/2021,8/13/2021,1,Address_Line_1 cannot be empty. Country must be a valid ISO 2 country code. City cannot be empty.
115299791,PILSDL,1,,,,NL,Nol,449 43,10/13/2021,4/29/2021,44444444,Address_Line_1 cannot be empty. Postal_Code must be in format 1234LL for NL.
185874048,PILSDL,1,₀₁₂,,,IN,Muruy,,10/21/2021,5/31/2022,1,Address_Line_1 cannot be only special characters. Postal_Code cannot be empty.
